Time,UserID,User full name,Affected user,Event context,Component,Event name,Description
"4/01/21, 17:12",14,anonfirstname12 anonlastname12,anonfirstname61 anonlastname61,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '14' viewed the user report in the gradebook.
"4/01/21, 17:12",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:11",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:11",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:11",55,anonfirstname53 anonlastname53,anonfirstname53 anonlastname53,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '55' viewed the user report in the gradebook.
"4/01/21, 17:11",55,anonfirstname53 anonlastname53,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '55' viewed the course with id '6'.
"4/01/21, 17:11",55,anonfirstname53 anonlastname53,-,Course: Introduction to Learning Analytics 2020/2021,Feedback,Course module instance list viewed,The user with id '55' viewed the instance list for the module 'feedback' in the course with id '6'.
"4/01/21, 17:11",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:11",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Single view,Grade single view report viewed.,The user with id '14' viewed the singleview report in the gradebook.
"4/01/21, 17:11",55,anonfirstname53 anonlastname53,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '55' viewed the course with id '6'.
"4/01/21, 17:11",55,anonfirstname53 anonlastname53,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '55' viewed the course with id '6'.
"4/01/21, 17:11",55,anonfirstname53 anonlastname53,-,Quiz: E-exam,Quiz,Course module viewed,The user with id '55' viewed the 'quiz' activity with course module id '212'.
"4/01/21, 17:10",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Single view,Grade single view report viewed.,The user with id '14' viewed the singleview report in the gradebook.
"4/01/21, 17:10",55,anonfirstname53 anonlastname53,-,Course: Introduction to Learning Analytics 2020/2021,Quiz,Course module instance list viewed,The user with id '55' viewed the instance list for the module 'quiz' in the course with id '6'.
"4/01/21, 17:10",55,anonfirstname53 anonlastname53,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '55' viewed the course with id '6'.
"4/01/21, 17:10",14,anonfirstname12 anonlastname12,anonfirstname66 anonlastname66,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '14' viewed the user report in the gradebook.
"4/01/21, 17:10",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:10",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:10",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Grader report,Grader report viewed,The user with id '14' viewed the grader report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Single view,Grade single view report viewed.,The user with id '14' viewed the singleview report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname72 anonlastname72,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1220' for the user with id '74' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname52 anonlastname52,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1229' for the user with id '54' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname71 anonlastname71,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1233' for the user with id '73' for the grade item with id '14'.
"4/01/21, 17:09",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '33' viewed the user report in the gradebook.
"4/01/21, 17:09",33,anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Course: Introduction to Learning Analytics 2020/2021,User report,Grade user report viewed,The user with id '33' viewed the user report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Single view,Grade single view report viewed.,The user with id '14' viewed the singleview report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname12 anonlastname12,Course: Introduction to Learning Analytics 2020/2021,Single view,Grade single view report viewed.,The user with id '14' viewed the singleview report in the gradebook.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname59 anonlastname59,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1223' for the user with id '61' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname60 anonlastname60,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1222' for the user with id '62' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname61 anonlastname61,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1237' for the user with id '63' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname3 anonlastname3,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1224' for the user with id '5' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname8 anonlastname8,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1248' for the user with id '10' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname31 anonlastname31,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1225' for the user with id '33' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname47 anonlastname47,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1243' for the user with id '49' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname48 anonlastname48,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1232' for the user with id '50' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname49 anonlastname49,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1249' for the user with id '51' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname51 anonlastname51,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1239' for the user with id '53' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname52 anonlastname52,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1229' for the user with id '54' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname53 anonlastname53,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1231' for the user with id '55' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname54 anonlastname54,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1228' for the user with id '56' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname55 anonlastname55,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1244' for the user with id '57' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname56 anonlastname56,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1227' for the user with id '58' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname57 anonlastname57,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1230' for the user with id '59' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname58 anonlastname58,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1226' for the user with id '60' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname62 anonlastname62,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1240' for the user with id '64' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname63 anonlastname63,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1242' for the user with id '65' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname64 anonlastname64,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1241' for the user with id '66' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname65 anonlastname65,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1246' for the user with id '67' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname66 anonlastname66,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1234' for the user with id '68' for the grade item with id '14'.
"4/01/21, 17:09",14,anonfirstname12 anonlastname12,anonfirstname67 anonlastname67,Course: Introduction to Learning Analytics 2020/2021,System,User graded,The user with id '14' updated the grade with id '1235' for the user with id '69' for the grade item with id '14'.
